listing_id,future_calendar_days_observed_30d,future_available_days_30d,future_available_rate_30d,high_demand_proxy,room_type,property_type,accommodates,bedrooms,beds,bathrooms,listing_price,minimum_nights,maximum_nights,instant_bookable,is_superhost,neighbourhood_name,host_listing_count,available_days_last_90d,available_rate_last_90d,avg_minimum_nights_calendar_last_90d,avg_maximum_nights_calendar_last_90d,available_days_last_30d,available_rate_last_30d,avg_minimum_nights_calendar_last_30d,avg_maximum_nights_calendar_last_30d,total_reviews_before_cutoff,unique_reviewers_before_cutoff,avg_comment_len_before_cutoff,max_comment_len_before_cutoff,days_since_last_review,cutoff_date,dataset_version
25133928,30,0,0.0,1,Entire home/apt,Entire rental unit,5,1.0,4.0,1.5,405.0,3,21,False,False,Zuid,1,0,0.0,3.0,21.0,0,0.0,3.0,21.0,11.0,11.0,311.45454545454544,641.0,373.0,2026-08-11,v1_student
43091798,30,0,0.0,1,Entire home/apt,Entire condo,4,2.0,2.0,1.5,338.0,15,365,False,False,De Pijp - Rivierenbuurt,1,0,0.0,15.0,365.0,0,0.0,15.0,365.0,5.0,5.0,250.8,434.0,1077.0,2026-08-11,v1_student
16342596,30,0,0.0,1,Entire home/apt,Entire condo,2,1.0,1.0,1.0,104.0,4,15,False,False,Oud-Noord,1,0,0.0,4.0,15.0,0,0.0,4.0,15.0,7.0,7.0,195.57142857142858,652.0,470.0,2026-08-11,v1_student
831135923343952393,30,30,1.0,0,Entire home/apt,Entire loft,4,2.0,2.0,2.5,743.0,1,180,False,True,Centrum-West,23,91,1.0,1.0,1125.0,30,1.0,1.0,1125.0,130.0,130.0,223.06153846153848,1011.0,345.0,2026-08-11,v1_student
6857675,30,0,0.0,1,Entire home/apt,Entire home,2,1.0,,1.0,,4,30,False,False,Oud-Oost,1,0,0.0,4.0,30.0,0,0.0,4.0,30.0,13.0,13.0,378.84615384615387,1479.0,833.0,2026-08-11,v1_student
802028101680229362,30,0,0.0,1,Entire home/apt,Entire home,3,3.0,,1.0,,5,20,False,False,Noord-West,1,0,0.0,5.0,20.0,0,0.0,5.0,20.0,3.0,3.0,177.33333333333334,249.0,824.0,2026-08-11,v1_student
15668614,30,0,0.0,1,Entire home/apt,Entire rental unit,2,1.0,,1.0,,2,1125,True,False,Osdorp,1,0,0.0,2.0,1125.0,0,0.0,2.0,1125.0,30.0,30.0,228.63333333333333,833.0,953.0,2026-08-11,v1_student
676036701521350062,30,0,0.0,1,Entire home/apt,Entire condo,4,2.0,2.0,1.0,270.0,5,7,False,False,Bos en Lommer,1,0,0.0,5.0,7.0,0,0.0,5.0,7.0,8.0,8.0,266.0,618.0,395.0,2026-08-11,v1_student
976644800333369376,30,0,0.0,1,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,126.0,3,9,False,False,Oud-Noord,1,26,0.2857142857142857,3.0,9.0,0,0.0,3.0,9.0,1.0,1.0,178.0,178.0,1050.0,2026-08-11,v1_student
792164083412263308,30,0,0.0,1,Private room,Private room in condo,1,1.0,1.0,1.0,66.0,1,7,False,True,Noord-Oost,1,0,0.0,1.0,7.0,0,0.0,1.0,7.0,31.0,31.0,254.61290322580646,928.0,346.0,2026-08-11,v1_student
6727439,30,0,0.0,1,Entire home/apt,Entire rental unit,2,1.0,,1.0,,4,19,False,False,De Baarsjes - Oud-West,1,0,0.0,4.0,19.0,0,0.0,4.0,19.0,13.0,13.0,337.6923076923077,809.0,1428.0,2026-08-11,v1_student
1482851,30,0,0.0,1,Private room,Private room in boat,4,2.0,2.0,1.0,165.0,2,1125,True,True,Westerpark,3,22,0.24175824175824176,2.0,1125.0,0,0.0,2.0,1125.0,148.0,148.0,254.80405405405406,1152.0,359.0,2026-08-11,v1_student
977497876681150388,30,0,0.0,1,Entire home/apt,Entire condo,4,1.0,,1.0,,3,3,False,False,De Pijp - Rivierenbuurt,1,0,0.0,3.0,3.0,0,0.0,3.0,3.0,13.0,13.0,248.6153846153846,889.0,415.0,2026-08-11,v1_student
33730236,30,30,1.0,0,Entire home/apt,Entire serviced apartment,2,1.0,1.0,1.0,287.0,1,1125,True,True,Zuid,4,91,1.0,1.0,999.0,30,1.0,1.0,999.0,59.0,58.0,158.03389830508473,635.0,352.0,2026-08-11,v1_student
983283709093966529,30,0,0.0,1,Entire home/apt,Entire rental unit,2,1.0,,1.0,,3,365,False,False,Oud-Oost,1,0,0.0,3.0,365.0,0,0.0,3.0,365.0,6.0,6.0,196.66666666666666,262.0,708.0,2026-08-11,v1_student
1317908471917677777,30,30,1.0,0,Private room,Private room in rental unit,2,1.0,1.0,1.0,88.0,7,32,False,False,Zuid,1,91,1.0,7.0,32.0,30,1.0,7.0,32.0,1.0,1.0,81.0,81.0,585.0,2026-08-11,v1_student
13826877,30,0,0.0,1,Private room,Private room in rental unit,2,,,1.0,,2,1125,False,True,Zuid,1,0,0.0,2.0,1125.0,0,0.0,2.0,1125.0,82.0,82.0,229.40243902439025,944.0,653.0,2026-08-11,v1_student
1080400470981051445,30,0,0.0,1,Private room,Room in hotel,3,1.0,,1.0,,1,365,True,False,Bijlmer-Centrum,7,0,0.0,1.0,731.0,0,0.0,1.0,731.0,97.0,97.0,115.77319587628865,893.0,337.0,2026-08-11,v1_student
7672411,30,30,1.0,0,Entire home/apt,Entire rental unit,4,2.0,2.0,1.0,329.0,2,1125,False,True,Slotervaart,1,91,1.0,2.2857142857142856,1125.0,30,1.0,2.2666666666666666,1125.0,29.0,29.0,359.2758620689655,1067.0,456.0,2026-08-11,v1_student
38632941,30,0,0.0,1,Private room,Private room in rental unit,2,,,1.0,,3,1125,False,False,Osdorp,2,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,50.0,50.0,201.82,655.0,1576.0,2026-08-11,v1_student
1465844935781098728,30,30,1.0,0,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,318.0,2,30,False,False,De Pijp - Rivierenbuurt,1,91,1.0,2.0,30.0,30,1.0,2.0,30.0,0.0,0.0,,,90.0,2026-08-11,v1_student
25227661,30,0,0.0,1,Entire home/apt,Entire rental unit,2,,,1.0,,4,28,False,False,Oud-Oost,1,0,0.0,4.0,28.0,0,0.0,4.0,28.0,27.0,27.0,237.85185185185185,767.0,491.0,2026-08-11,v1_student
1028111447312604017,30,30,1.0,0,Private room,Private room in bed and breakfast,2,1.0,1.0,1.0,163.0,1,365,True,True,De Baarsjes - Oud-West,2,48,0.5274725274725275,2.2637362637362637,365.0,15,0.5,2.2666666666666666,365.0,37.0,37.0,263.1081081081081,1018.0,351.0,2026-08-11,v1_student
1235311311608311050,30,30,1.0,0,Entire home/apt,Entire rental unit,2,1.0,1.0,1.5,343.0,14,730,False,False,Oud-Oost,1,91,1.0,14.0,730.0,30,1.0,14.0,730.0,2.0,2.0,60.0,86.0,491.0,2026-08-11,v1_student
1260229,30,0,0.0,1,Entire home/apt,Boat,2,1.0,1.0,1.5,256.0,3,30,False,False,Centrum-West,1,0,0.0,3.0,30.0,0,0.0,3.0,30.0,85.0,84.0,313.83529411764704,2636.0,394.0,2026-08-11,v1_student
833937861552341248,30,16,0.5333333333333333,0,Private room,Private room in houseboat,2,1.0,1.0,1.0,166.0,3,1125,False,False,De Pijp - Rivierenbuurt,1,76,0.8351648351648352,3.0,1125.0,15,0.5,3.0,1125.0,16.0,16.0,225.0625,630.0,339.0,2026-08-11,v1_student
1449454968582790413,30,0,0.0,1,Entire home/apt,Entire rental unit,2,1.0,,1.0,,2,30,True,False,Westerpark,1,0,0.0,2.0,30.0,0,0.0,2.0,30.0,3.0,3.0,480.6666666666667,971.0,379.0,2026-08-11,v1_student
24236149,30,0,0.0,1,Entire home/apt,Entire home,4,3.0,,2.0,,2,7,False,False,Westerpark,1,0,0.0,2.0,7.0,0,0.0,2.0,7.0,3.0,3.0,157.33333333333334,169.0,2662.0,2026-08-11,v1_student
36296715,30,0,0.0,1,Entire home/apt,Entire rental unit,2,1.0,,1.0,,2,30,False,False,De Pijp - Rivierenbuurt,1,0,0.0,2.0,30.0,0,0.0,2.0,30.0,3.0,3.0,256.0,399.0,953.0,2026-08-11,v1_student
1353628656688752238,30,30,1.0,0,Entire home/apt,Entire rental unit,4,2.0,2.0,1.0,405.0,1,30,False,True,Centrum-Oost,1,91,1.0,1.0,30.0,30,1.0,1.0,30.0,7.0,7.0,99.0,229.0,464.0,2026-08-11,v1_student
26071272,30,0,0.0,1,Private room,Private room in rental unit,2,1.0,1.0,1.0,72.0,7,1125,False,False,Zuid,7,0,0.0,7.0,1125.0,0,0.0,7.0,1125.0,32.0,32.0,258.65625,994.0,351.0,2026-08-11,v1_student
1466519775490224634,30,29,0.9666666666666667,0,Private room,Room in hotel,3,1.0,3.0,1.0,241.0,1,365,True,False,Centrum-Oost,10,75,0.8241758241758241,1.1538461538461537,14.0,24,0.8,1.1333333333333333,14.0,1.0,1.0,163.0,163.0,377.0,2026-08-11,v1_student
1766570,30,22,0.7333333333333333,0,Entire home/apt,Entire rental unit,4,2.0,2.0,1.0,473.0,7,180,True,True,Centrum-Oost,9,91,1.0,7.0,120.0,30,1.0,7.0,120.0,11.0,11.0,294.27272727272725,566.0,440.0,2026-08-11,v1_student
22055478,30,0,0.0,1,Private room,Private room in guest suite,2,1.0,1.0,1.0,129.0,2,30,True,True,De Baarsjes - Oud-West,2,26,0.2857142857142857,2.142857142857143,1125.0,0,0.0,2.1333333333333333,1125.0,553.0,549.0,252.0253164556962,1064.0,351.0,2026-08-11,v1_student
39085563,30,30,1.0,0,Entire home/apt,Entire loft,2,1.0,1.0,1.5,88.0,75,150,False,False,Oud-Noord,2,91,1.0,75.0,150.0,30,1.0,75.0,150.0,0.0,0.0,,,90.0,2026-08-11,v1_student
670650888965078013,30,0,0.0,1,Entire home/apt,Entire rental unit,4,3.0,,1.0,,2,30,False,False,De Pijp - Rivierenbuurt,1,0,0.0,2.0,30.0,0,0.0,2.0,30.0,13.0,13.0,241.69230769230768,658.0,436.0,2026-08-11,v1_student
762885466903418099,30,10,0.3333333333333333,0,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,190.0,3,10,False,False,Bos en Lommer,1,0,0.0,3.0,10.0,0,0.0,3.0,10.0,11.0,11.0,297.72727272727275,535.0,457.0,2026-08-11,v1_student
13120829,30,0,0.0,1,Entire home/apt,Entire rental unit,2,1.0,,1.5,,6,20,False,,Zuid,1,0,0.0,6.0,20.0,0,0.0,6.0,20.0,13.0,13.0,336.61538461538464,829.0,1006.0,2026-08-11,v1_student
951291774078780810,30,0,0.0,1,Entire home/apt,Entire rental unit,4,2.0,,1.0,,2,5,False,False,De Baarsjes - Oud-West,1,0,0.0,2.0,5.0,0,0.0,2.0,5.0,4.0,4.0,183.25,321.0,659.0,2026-08-11,v1_student
933817297929086080,30,30,1.0,0,Entire home/apt,Entire rental unit,4,1.0,3.0,1.0,180.0,5,30,False,False,Bos en Lommer,1,43,0.4725274725274725,5.0,30.0,30,1.0,5.0,30.0,5.0,5.0,610.0,902.0,657.0,2026-08-11,v1_student
17374776,30,0,0.0,1,Entire home/apt,Entire rental unit,2,1.0,,1.0,,2,1125,False,False,Bos en Lommer,1,0,0.0,5.0,1125.0,0,0.0,5.0,1125.0,56.0,56.0,309.7857142857143,2274.0,687.0,2026-08-11,v1_student
12216213,30,30,1.0,0,Private room,Private room in houseboat,2,1.0,1.0,1.0,130.0,3,1125,False,True,Centrum-West,1,85,0.9340659340659341,3.0,1125.0,27,0.9,3.0,1125.0,441.0,440.0,290.8095238095238,1970.0,340.0,2026-08-11,v1_student
24682460,30,0,0.0,1,Entire home/apt,Entire home,4,4.0,,1.5,,4,30,False,False,Noord-West,1,0,0.0,4.0,30.0,0,0.0,4.0,30.0,28.0,27.0,238.57142857142858,761.0,367.0,2026-08-11,v1_student
643146865148884150,30,0,0.0,1,Entire home/apt,Entire townhouse,4,2.0,,1.5,,1,365,False,False,Westerpark,1,0,0.0,1.0,365.0,0,0.0,1.0,365.0,8.0,8.0,342.0,504.0,1173.0,2026-08-11,v1_student
26728984,30,30,1.0,0,Private room,Private room in loft,2,1.0,,1.5,,1,365,True,False,Centrum-Oost,2,82,0.9010989010989011,2.2857142857142856,365.0,24,0.8,2.2666666666666666,365.0,69.0,69.0,155.53623188405797,866.0,385.0,2026-08-11,v1_student
1476248510665139415,30,0,0.0,1,Entire home/apt,Entire condo,4,2.0,2.0,1.0,270.0,5,365,False,False,De Pijp - Rivierenbuurt,1,0,0.0,5.0,365.0,0,0.0,5.0,365.0,0.0,0.0,,,90.0,2026-08-11,v1_student
51278029,30,0,0.0,1,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,147.0,3,7,False,False,Bos en Lommer,1,0,0.0,3.0,7.0,0,0.0,3.0,7.0,5.0,5.0,198.8,347.0,365.0,2026-08-11,v1_student
1216748592516631633,30,0,0.0,1,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,180.0,3,14,False,False,Zuid,1,0,0.0,3.0,14.0,0,0.0,3.0,14.0,6.0,6.0,275.1666666666667,568.0,387.0,2026-08-11,v1_student
1307824536410188950,30,30,1.0,0,Entire home/apt,Entire guesthouse,2,1.0,1.0,1.0,204.0,1,365,True,False,Centrum-Oost,1,82,0.9010989010989011,1.0,365.0,25,0.8333333333333334,1.0,365.0,3.0,3.0,186.66666666666666,281.0,368.0,2026-08-11,v1_student
786935702193302283,30,0,0.0,1,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,144.0,3,365,False,False,Oud-Oost,1,0,0.0,3.0,365.0,0,0.0,3.0,365.0,16.0,16.0,207.625,502.0,339.0,2026-08-11,v1_student
11620756,30,30,1.0,0,Private room,Private room in rental unit,4,1.0,1.0,1.0,90.0,1,1125,False,True,Geuzenveld - Slotermeer,1,91,1.0,1.0,1125.0,30,1.0,1.0,1125.0,511.0,509.0,237.74559686888455,1342.0,344.0,2026-08-11,v1_student
1418032217006317616,30,30,1.0,0,Entire home/apt,Entire home,4,2.0,2.0,1.5,500.0,2,2,False,False,De Pijp - Rivierenbuurt,1,91,1.0,2.0,2.0,30,1.0,2.0,2.0,6.0,6.0,423.6666666666667,809.0,340.0,2026-08-11,v1_student
1120772247275384876,30,0,0.0,1,Entire home/apt,Entire home,4,2.0,3.0,1.5,270.0,3,365,False,False,Noord-West,1,26,0.2857142857142857,3.0,365.0,0,0.0,3.0,365.0,3.0,3.0,290.3333333333333,388.0,478.0,2026-08-11,v1_student
693550783441900117,30,0,0.0,1,Entire home/apt,Entire rental unit,3,1.0,,1.0,,3,365,False,False,Geuzenveld - Slotermeer,1,0,0.0,3.0,365.0,0,0.0,3.0,365.0,4.0,4.0,164.0,240.0,1375.0,2026-08-11,v1_student
44085410,30,0,0.0,1,Entire home/apt,Entire home,4,3.0,,1.0,,10,14,False,False,Oud-Noord,1,0,0.0,10.0,1125.0,0,0.0,10.0,1125.0,0.0,0.0,,,90.0,2026-08-11,v1_student
713596386002986711,30,0,0.0,1,Private room,Private room in home,3,0.0,2.0,0.0,66.0,3,90,False,True,Slotervaart,1,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,59.0,59.0,203.76271186440678,662.0,436.0,2026-08-11,v1_student
51276445,30,0,0.0,1,Entire home/apt,Entire condo,2,1.0,,1.0,,5,365,False,True,De Baarsjes - Oud-West,1,0,0.0,5.0,365.0,0,0.0,5.0,365.0,18.0,18.0,268.1111111111111,590.0,472.0,2026-08-11,v1_student
941218875217004147,30,0,0.0,1,Entire home/apt,Entire condo,3,1.0,,1.5,,3,10,False,False,De Baarsjes - Oud-West,1,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,4.0,4.0,414.75,821.0,1024.0,2026-08-11,v1_student
27913560,30,0,0.0,1,Entire home/apt,Entire condo,4,2.0,,2.0,,3,30,False,False,Zuid,1,0,0.0,3.0,30.0,0,0.0,3.0,30.0,34.0,34.0,244.2058823529412,740.0,345.0,2026-08-11,v1_student
19200364,30,0,0.0,1,Entire home/apt,Entire rental unit,4,2.0,2.0,1.5,180.0,2,1125,False,False,Centrum-West,1,0,0.0,2.2857142857142856,1125.0,0,0.0,2.2666666666666666,1125.0,55.0,55.0,273.9818181818182,994.0,360.0,2026-08-11,v1_student
1434076664026033458,30,30,1.0,0,Entire home/apt,Entire condo,2,1.0,1.0,1.0,280.0,3,365,False,False,De Pijp - Rivierenbuurt,1,91,1.0,3.0,365.0,30,1.0,3.0,365.0,0.0,0.0,,,90.0,2026-08-11,v1_student
52141403,30,0,0.0,1,Entire home/apt,Entire rental unit,4,2.0,2.0,2.0,217.0,4,365,False,False,Oud-Oost,1,0,0.0,4.0,365.0,0,0.0,4.0,365.0,19.0,19.0,224.47368421052633,500.0,478.0,2026-08-11,v1_student
1200010791012168604,30,0,0.0,1,Entire home/apt,Boat,2,1.0,1.0,1.0,202.0,4,365,False,False,Centrum-Oost,1,0,0.0,4.0,365.0,0,0.0,4.0,365.0,20.0,20.0,408.3,999.0,377.0,2026-08-11,v1_student
1175227508319953422,30,0,0.0,1,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,149.0,4,365,False,False,De Pijp - Rivierenbuurt,1,26,0.2857142857142857,4.0,365.0,0,0.0,4.0,365.0,7.0,7.0,178.14285714285714,317.0,428.0,2026-08-11,v1_student
28798431,30,30,1.0,0,Private room,Private room in rental unit,2,1.0,1.0,1.0,111.0,1,365,True,,Centrum-West,3,91,1.0,2.0,365.0,30,1.0,2.0,365.0,346.0,346.0,186.20520231213874,1144.0,356.0,2026-08-11,v1_student
1193539762359303865,30,0,0.0,1,Private room,Private room in boat,4,2.0,,2.0,,2,365,False,False,Centrum-West,1,0,0.0,2.0,365.0,0,0.0,2.0,365.0,7.0,7.0,170.14285714285714,743.0,364.0,2026-08-11,v1_student
44269819,30,0,0.0,1,Entire home/apt,Entire guest suite,2,1.0,1.0,1.0,162.0,3,7,False,True,Oud-Noord,1,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,81.0,80.0,366.69135802469134,1003.0,358.0,2026-08-11,v1_student
42470025,30,0,0.0,1,Private room,Private room in rental unit,2,1.0,1.0,1.0,72.0,4,1125,False,False,Zuid,7,0,0.0,4.0,1125.0,0,0.0,4.0,1125.0,56.0,56.0,256.32142857142856,1590.0,354.0,2026-08-11,v1_student
7812608,30,30,1.0,0,Private room,Private room in guest suite,2,1.0,1.0,1.0,168.0,2,30,False,True,De Pijp - Rivierenbuurt,2,85,0.9340659340659341,2.0,30.0,30,1.0,2.0,30.0,538.0,537.0,292.9907063197026,1839.0,338.0,2026-08-11,v1_student
664383793095034535,30,0,0.0,1,Entire home/apt,Entire condo,4,2.0,,1.5,,363,364,False,True,Centrum-West,1,0,0.0,363.0,364.0,0,0.0,363.0,364.0,29.0,29.0,267.55172413793105,762.0,345.0,2026-08-11,v1_student
39269463,30,0,0.0,1,Entire home/apt,Entire rental unit,2,1.0,,1.0,,1,30,True,False,Centrum-West,1,0,0.0,1.0,1125.0,0,0.0,1.0,1125.0,17.0,17.0,221.88235294117646,763.0,2340.0,2026-08-11,v1_student
786643463312683370,30,0,0.0,1,Private room,Room in hotel,2,1.0,,1.0,,1,365,False,False,De Baarsjes - Oud-West,2,0,0.0,1.0,365.0,0,0.0,1.0,365.0,4.0,4.0,159.25,326.0,1267.0,2026-08-11,v1_student
1124412485247768334,30,0,0.0,1,Entire home/apt,Entire home,2,1.0,1.0,1.0,99.0,3,365,False,True,Bos en Lommer,1,0,0.0,2.5714285714285716,365.0,0,0.0,2.533333333333333,365.0,14.0,14.0,202.0,545.0,401.0,2026-08-11,v1_student
662631802251785028,30,30,1.0,0,Entire home/apt,Entire townhouse,5,3.0,4.0,1.5,255.0,3,21,False,False,Noord-West,1,42,0.46153846153846156,3.0,21.0,30,1.0,3.0,21.0,14.0,14.0,204.64285714285714,451.0,723.0,2026-08-11,v1_student
1417366525281121800,30,0,0.0,1,Entire home/apt,Entire rental unit,4,2.0,2.0,1.0,335.0,5,12,False,False,Oud-Oost,1,0,0.0,5.0,12.0,0,0.0,5.0,12.0,11.0,11.0,291.0,1003.0,344.0,2026-08-11,v1_student
1459348068115119884,30,30,1.0,0,Entire home/apt,Entire rental unit,4,2.0,2.0,1.0,283.0,1,30,False,False,De Pijp - Rivierenbuurt,1,91,1.0,1.0,30.0,30,1.0,1.0,30.0,0.0,0.0,,,90.0,2026-08-11,v1_student
667332206165024872,30,4,0.13333333333333333,1,Entire home/apt,Entire condo,2,1.0,2.0,1.0,145.0,6,30,False,False,Bos en Lommer,1,10,0.10989010989010989,6.0,30.0,0,0.0,6.0,30.0,12.0,12.0,154.66666666666666,287.0,398.0,2026-08-11,v1_student
694704547237778151,30,0,0.0,1,Entire home/apt,Entire condo,2,1.0,,0.5,,2,5,False,False,Centrum-West,1,0,0.0,2.0,5.0,0,0.0,2.0,5.0,23.0,22.0,197.2608695652174,961.0,807.0,2026-08-11,v1_student
23272847,30,0,0.0,1,Entire home/apt,Entire rental unit,4,2.0,2.0,1.5,278.0,3,680,False,True,Slotervaart,1,0,0.0,3.0,680.0,0,0.0,3.0,680.0,53.0,53.0,225.60377358490567,788.0,415.0,2026-08-11,v1_student
1326737553127611170,30,0,0.0,1,Entire home/apt,Entire rental unit,4,2.0,2.0,1.0,457.0,3,20,False,False,Oud-Noord,1,0,0.0,3.0,20.0,0,0.0,3.0,20.0,0.0,0.0,,,90.0,2026-08-11,v1_student
9996040,30,30,1.0,0,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,190.0,3,30,False,False,Westerpark,1,91,1.0,3.0,30.0,30,1.0,3.0,30.0,47.0,47.0,228.4255319148936,619.0,349.0,2026-08-11,v1_student
1200538504291396636,30,0,0.0,1,Entire home/apt,Entire rental unit,2,1.0,,1.0,,2,30,False,False,De Baarsjes - Oud-West,1,0,0.0,7.0,30.0,0,0.0,7.0,30.0,4.0,4.0,323.0,655.0,664.0,2026-08-11,v1_student
1318791266698047662,30,0,0.0,1,Entire home/apt,Entire rental unit,2,1.0,1.0,1.5,193.0,4,30,False,True,Westerpark,4,0,0.0,4.0,30.0,0,0.0,4.0,30.0,1.0,1.0,299.0,299.0,569.0,2026-08-11,v1_student
36609293,30,30,1.0,0,Hotel room,Room in bed and breakfast,2,1.0,1.0,1.0,248.0,3,365,True,True,Centrum-West,2,91,1.0,3.0,365.0,30,1.0,3.0,365.0,192.0,192.0,186.92708333333334,1585.0,343.0,2026-08-11,v1_student
914956568583694497,30,0,0.0,1,Private room,Private room in rental unit,2,1.0,1.0,1.0,238.0,1,365,True,False,Centrum-West,1,0,0.0,4.0,365.0,0,0.0,4.0,365.0,10.0,10.0,286.1,1010.0,358.0,2026-08-11,v1_student
918007840861441076,30,0,0.0,1,Entire home/apt,Entire condo,2,1.0,1.0,1.0,120.0,3,365,False,False,Noord-West,1,0,0.0,3.0,365.0,0,0.0,3.0,365.0,10.0,10.0,313.6,716.0,360.0,2026-08-11,v1_student
6255736,30,0,0.0,1,Entire home/apt,Entire rental unit,4,3.0,,1.5,,5,30,False,False,De Baarsjes - Oud-West,1,0,0.0,5.0,30.0,0,0.0,5.0,30.0,38.0,38.0,296.7631578947368,850.0,372.0,2026-08-11,v1_student
17804395,30,30,1.0,0,Private room,Private room in guest suite,2,1.0,2.0,1.5,186.0,2,21,True,True,Westerpark,2,42,0.46153846153846156,2.0,1125.0,30,1.0,2.0,1125.0,29.0,29.0,221.93103448275863,673.0,2932.0,2026-08-11,v1_student
1322363206018330830,30,30,1.0,0,Private room,Private room in bed and breakfast,4,2.0,2.0,1.0,309.0,1,365,True,False,Centrum-West,2,91,1.0,1.0,365.0,30,1.0,1.0,365.0,24.0,24.0,221.33333333333334,960.0,352.0,2026-08-11,v1_student
12384368,30,0,0.0,1,Entire home/apt,Entire rental unit,2,2.0,,1.0,,3,25,False,False,Westerpark,1,0,0.0,3.0,25.0,0,0.0,3.0,25.0,26.0,26.0,323.84615384615387,1020.0,502.0,2026-08-11,v1_student
1483949585062085181,30,30,1.0,0,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,200.0,2,365,False,False,Zuid,1,91,1.0,2.0,365.0,30,1.0,2.0,365.0,0.0,0.0,,,90.0,2026-08-11,v1_student
992471657255879409,30,0,0.0,1,Entire home/apt,Entire condo,2,1.0,1.0,1.0,144.0,1,365,False,False,Westerpark,1,26,0.2857142857142857,1.0,365.0,0,0.0,1.0,365.0,2.0,2.0,364.0,585.0,433.0,2026-08-11,v1_student
21796247,30,0,0.0,1,Entire home/apt,Entire place,4,3.0,,1.5,,2,14,True,True,Centrum-West,1,0,0.0,2.0,14.0,0,0.0,2.0,14.0,84.0,84.0,206.13095238095238,1345.0,381.0,2026-08-11,v1_student
897807059175151803,30,30,1.0,0,Entire home/apt,Entire rental unit,4,2.0,4.0,1.0,315.0,3,365,False,False,Westerpark,1,91,1.0,3.0,365.0,30,1.0,3.0,365.0,4.0,4.0,108.5,140.0,475.0,2026-08-11,v1_student
617354635479845621,30,0,0.0,1,Entire home/apt,Entire villa,4,3.0,,3.0,,5,365,True,False,IJburg - Zeeburgereiland,1,0,0.0,5.0,1125.0,0,0.0,5.0,1125.0,11.0,11.0,392.1818181818182,1376.0,374.0,2026-08-11,v1_student
4756790,30,0,0.0,1,Entire home/apt,Entire condo,2,1.0,1.0,1.0,221.0,3,8,False,False,Zuid,1,0,0.0,3.0,8.0,0,0.0,3.0,8.0,26.0,26.0,471.88461538461536,1796.0,409.0,2026-08-11,v1_student
1129709304610479325,30,0,0.0,1,Entire home/apt,Entire home,2,1.0,1.0,1.0,148.0,3,365,False,False,Oud-Noord,1,26,0.2857142857142857,3.0,365.0,0,0.0,3.0,365.0,2.0,2.0,398.5,662.0,442.0,2026-08-11,v1_student
45051672,30,20,0.6666666666666666,0,Private room,Room in boutique hotel,2,1.0,1.0,0.0,323.0,1,365,True,True,Zuid,4,91,1.0,1.1428571428571428,999.0,30,1.0,1.1333333333333333,999.0,519.0,518.0,161.36030828516377,1012.0,371.0,2026-08-11,v1_student
1262365463628234210,30,0,0.0,1,Entire home/apt,Entire rental unit,2,1.0,,1.0,,3,365,False,False,Bos en Lommer,1,0,0.0,3.0,365.0,0,0.0,3.0,365.0,7.0,7.0,195.0,397.0,336.0,2026-08-11,v1_student
926099919086354645,30,0,0.0,1,Entire home/apt,Entire rental unit,2,1.0,,1.0,,3,365,False,False,De Baarsjes - Oud-West,1,0,0.0,3.0,365.0,0,0.0,3.0,365.0,6.0,6.0,262.3333333333333,567.0,821.0,2026-08-11,v1_student
8057407,30,30,1.0,0,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,350.0,2,1125,False,False,Zuid,1,91,1.0,2.0,1125.0,30,1.0,2.0,1125.0,9.0,9.0,199.66666666666666,372.0,2487.0,2026-08-11,v1_student
6120031,30,30,1.0,0,Entire home/apt,Boat,4,1.0,4.0,1.5,375.0,3,30,False,True,Centrum-West,1,91,1.0,3.0,30.0,30,1.0,3.0,30.0,117.0,117.0,354.11965811965814,1506.0,720.0,2026-08-11,v1_student
846883656610310818,30,0,0.0,1,Entire home/apt,Entire rental unit,4,4.0,,3.0,,4,4,False,,De Pijp - Rivierenbuurt,5,0,0.0,4.0,4.0,0,0.0,4.0,4.0,13.0,13.0,514.6153846153846,980.0,368.0,2026-08-11,v1_student
710519198482628685,30,0,0.0,1,Entire home/apt,Entire home,6,2.0,,1.5,,4,12,False,False,Noord-West,1,0,0.0,4.0,12.0,0,0.0,4.0,12.0,4.0,4.0,211.75,371.0,1338.0,2026-08-11,v1_student
916096,30,0,0.0,1,Entire home/apt,Entire rental unit,4,2.0,,1.5,,2,30,False,True,Centrum-West,1,0,0.0,2.0,30.0,0,0.0,2.0,30.0,93.0,93.0,379.13978494623655,1199.0,373.0,2026-08-11,v1_student
